Sample name	Virus	BH p-value	Raw p-value	Orig p-value	Assigned counts	Assigned peptides	Total sample hits	Total filtered sample hits
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Alphavirus;s__Barmah_Forest_virus	4.383162875091967e-06	4.546912793737264e-08	4.546912793737264e-08	49.001	90879;90284;90295;90863;25457;32570;32571;32572;32590;32591;90384;90425;90444;90451;32659;32713;32714;90106;90114;40134;42843;42845;49105;49132;49133;55598;55599;55658;55665;56583;90716;58249;58254;58287;89997;89998;89999;70974;70975;71036;71096;71097;71113;90071;90073;90074;90665;78633;78635	985.0	905.0
APP1421	d__Viruses;-__Retro_transcribing_viruses;f__Hepadnaviridae;g__Orthohepadnavirus;s__Hepatitis_B_virus	5.7609933092999057e-05	4.77430384748611e-07	5.149974088458447e-07	55.0	5072;77909;79814;17033;79712;60757;60768;69963;71809;78094;78095;35280;79900;67615;94247;38174;80079;79326;16087;27888;19723;78770;79777;67554;14738;12439;14737;60831;70039;70004;71134;71175;59554;79921;70640;70032;79796;14740;20665;78833;79707;72363;60840;79948;16847;25237;95643;94242;94277;81518;30081;48106;54556;81390;80109	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_140	0.04839218433567801	0.004452725863346982	0.028541847520141054	26.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_155	0.04839218433567801	0.004925568801923524	0.03304953960304637	26.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_179	0.04714532693337015	0.0026047141952138205	0.01935437376237245	27.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_197	0.04839218433567801	0.00348969073015816	0.023244498673194416	26.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_3	0.04839218433567801	0.004946162487348305	0.0413179863554722	31.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;43968;44302;44956;45548;45573;49653;50247;50266;50296;50332;50507;50833;55480;67199;67384;67760;68242;68358;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;-__unclassified_Gammapapillomavirus;s__Human_papillomavirus_KC5	0.04980799611054786	0.005228463680112759	0.03472335357132428	26.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_1	0.04839218433567801	0.004603344153831045	0.03525570773438186	28.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;43968;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_11	0.04559574481579646	0.002393146827348433	0.018015963115785724	27.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_13	0.04839218433567801	0.004150479808595037	0.028608381106603954	27.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_14	0.04839218433567801	0.0030374170889527897	0.02203117876115085	27.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_15	0.04839218433567801	0.004789199430103018	0.03431941726111539	27.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_18	0.03563558874850801	0.0012797310876536026	0.011307087976428515	28.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;43968;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_19	0.04839218433567801	0.004845674244372898	0.03465112424934887	27.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_2	0.04839218433567801	0.004609460181474093	0.03325802147169072	27.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_20	0.04839218433567801	0.00437146608530498	0.028104015759845453	26.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_21	0.04839218433567801	0.004021058385204699	0.026197522434079006	26.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_22	0.04346171207129623	0.0020410196276575577	0.015739107876246678	27.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_24	0.04839218433567801	0.003971217617981865	0.025923817807559795	26.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_3	0.04839218433567801	0.0039341798025055615	0.025719998525923125	26.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_4	0.04758347290771942	0.0027603672128787508	0.020326222269834184	27.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_5	0.04559574481579646	0.002270402801985223	0.01722962339094522	27.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Mupapillomavirus;s__Mupapillomavirus_1	0.04839218433567801	0.0034153484960216863	0.025841867024120276	28.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;43968;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Mupapillomavirus;s__Mupapillomavirus_2	0.04839218433567801	0.0031348728682921772	0.02262380513278249	27.006	4599;68184;17491;18054;22618;24429;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Nupapillomavirus;s__Nupapillomavirus_1	0.038373916686855365	0.001590079420726051	0.011865957152415136	26.006	4599;68184;17491;18054;22618;24939;35253;38816;39862;43227;44302;44956;45548;45573;49653;50247;50266;50296;50332;50833;67199;67384;67760;68242;68925;76406	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Poxviridae;-__Chordopoxvirinae;g__Orthopoxvirus;s__Cowpox_virus	0.0049340045015273315	0.0001362984668930202	0.009917101779536117	57.005	562;1610;1955;2057;2423;5363;36690;12326;12327;13373;14133;15443;15444;15577;15590;15639;15773;15774;17242;19131;19163;19164;19173;25177;32045;67596;36357;36358;36818;42313;42314;47712;47767;47865;47866;47868;51138;51164;55753;55779;57339;57340;57361;61626;61627;62418;62464;62651;63010;63013;64905;69187;69188;71328;71337;71437;73777	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Poxviridae;-__Chordopoxvirinae;g__Orthopoxvirus;s__Ectromelia_virus	0.010041974751597517	0.00033288314093693423	0.021897102091734684	52.005	562;1610;1955;2057;2423;5363;36690;13373;14133;15444;15577;15639;15773;15774;17242;19131;19163;19164;19173;25177;32045;67596;36357;36358;42313;42314;47712;47767;47865;47866;47868;51138;51164;55753;55779;57339;57340;57361;61626;61627;62418;62464;62651;63010;63013;64905;69187;69188;71328;71337;71437;73777	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Poxviridae;-__Chordopoxvirinae;g__Orthopoxvirus;s__Monkeypox_virus	0.004042283633649361	0.00010049876437249793	0.010248569511297342	54.005	562;1610;1955;2057;2423;5363;36690;12326;12327;13373;14133;15443;15444;15577;15590;15639;17242;19163;19164;19173;25177;32045;67596;36357;36358;36818;42313;42314;47712;47767;47865;47866;47868;51138;51164;55753;55779;57339;57340;57361;61626;61627;62418;62464;62651;63010;63013;64905;69187;69188;71328;71337;71437;73777	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Poxviridae;-__Chordopoxvirinae;g__Orthopoxvirus;s__Vaccinia_virus	0.001348321466106961	2.9797159471977036e-05	0.004851550346739048	58.005	562;1610;1955;2057;2423;5363;36690;12326;12327;13373;14133;15443;15444;15577;15590;15639;15773;15774;17242;19131;19163;19164;19173;25177;32045;67596;36357;36358;36818;42313;42314;47712;47767;47865;47866;47868;51138;51164;55753;55779;57339;57340;57361;61626;61627;62418;62464;62651;63010;63013;64905;69187;69188;71328;71337;71437;73777;74255	486.0	422.0
APP1421	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Poxviridae;-__Chordopoxvirinae;g__Orthopoxvirus;s__Variola_virus	0.009391797505031196	0.00028538611203133467	0.019659058093457873	52.005	1610;1955;2057;2423;5363;36690;12326;12327;13373;14133;15443;15444;15590;15639;17242;19163;19164;19173;25177;32045;67596;36357;36358;36818;42313;42314;47712;47767;47865;47866;47868;51138;51164;55753;55779;57339;57340;57361;61626;61627;62418;62464;62651;63010;63013;64905;69187;69188;71328;71337;71437;73777	486.0	422.0
APP1421	d__Viruses;-__dsRNA_viruses;f__Reoviridae;-__Sedoreovirinae;g__Rotavirus;s__Rotavirus_A	7.474816588952634e-05	1.2389198766219835e-06	1.570046296271493e-05	30.002	2423;84426;84437;84436;68444;68445;56214;56213;84407;84429;68433;68434;75997;52631;56280;68567;17514;59473;52658;52603;41677;12355;12354;92273;92162;92342;35722;84500;84501;72273	486.0	422.0
APP1421	d__Viruses;-__dsRNA_viruses;f__Reoviridae;-__Sedoreovirinae;g__Rotavirus;s__Rotavirus_C	6.376165190936497e-05	8.806857998531072e-07	2.0684763821966106e-05	24.002	84426;84437;84436;68444;68445;56214;56213;84407;84429;68433;68434;41677;12355;12354;92273;92162;92342;35722;84500;84501;56359;68456;72229;72273	486.0	422.0
APP1421	d__Viruses;-__dsRNA_viruses;f__Reoviridae;-__Sedoreovirinae;g__Seadornavirus;s__Kadipiro_virus	0.0005638341129598765	1.0902869587621921e-05	3.25478658633482e-05	6.003	16190;20842;47661;55888;76287;76288	486.0	422.0
APP1421	d__Viruses;-__dsRNA_viruses;f__Reoviridae;-__Spinareovirinae;g__Coltivirus;s__Colorado_tick_fever_virus	0.04346171207129623	0.0019958905274695795	0.005385094264815049	6.004	58576;58577;75338;75771;79400;79401	486.0	422.0
APP1421	d__Viruses;-__dsRNA_viruses;f__Reoviridae;-__Spinareovirinae;g__Coltivirus;s__Eyach_virus	0.03816454236329185	0.0014759767764809001	0.004037710626910845	6.004	58576;58577;75338;75771;79400;79401	486.0	422.0
APP1421	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Paramyxoviridae;g__Avulavirus;s__Avian_avulavirus_6	6.376165190936497e-05	8.239791290091032e-07	1.3298681211113538e-05	27.0	26885;26884;81474;95643;94013;94242;94277;81518;18361;19407;19488;81227;81121;81175;37400;37401;81286;93038;49929;49930;81390;59311;63677;82177;74528;76132;81367	486.0	422.0
APP1421	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Paramyxoviridae;g__Henipavirus;s__Hendra_henipavirus	1.517513930342229e-08	4.19202743188461e-11	4.19202743188461e-11	26.001	18361;18364;18372;18373;18380;18384;18398;18400;19407;19415;19488;37400;37401;56757;56768;59030;63677;82177;74504;74528;74587;74598;76131;76132;76139;76150	486.0	422.0
APP1421	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Paramyxoviridae;g__Henipavirus;s__Nipah_henipavirus	3.9596143157240075e-08	2.1876322186320481e-10	2.298029012182976e-10	25.001	18361;18364;18372;18373;18380;18384;18398;18400;19407;19415;19488;37400;37401;56757;56768;63677;82177;74504;74528;74587;74598;76131;76132;76139;76150	486.0	422.0
APP1422	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus	0.014817852718338728	0.0010752918744730878	0.0012556168365725471	26.002	6733;67387;67386;50288;24886;37815;37816;39982;40006;43419;43420;43476;44230;44903;45256;45339;45655;50699;50700;52721;52722;59344;59345;63485;67350;68276	301.0	279.0
APP1422	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_143	0.009869915658023105	0.00043526003543433627	0.00046023613321225	27.002	6733;67387;67386;50288;24886;37815;37816;39982;40006;43419;43420;43421;43476;44230;44903;45256;45339;45655;50699;50700;52721;52722;59344;59345;63485;67350;68276	301.0	279.0
APP1422	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_145	0.016749504096705812	0.0016233026757372527	0.001975156058180784	25.002	6733;67387;67386;50288;24886;37815;39982;40006;43419;43420;43476;44230;44903;45256;45339;45655;50699;50700;52721;52722;59344;59345;63485;67350;68276	301.0	279.0
APP1422	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_179	0.014817852718338728	0.0011445270182100856	0.0013250379163747515	24.002	6733;67386;24886;37815;37816;39982;40006;43419;43420;43476;44230;44903;45256;45339;45655;50699;50700;52721;52722;59344;59345;63485;67350;68276	301.0	279.0
APP1422	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_8	0.016749504096705812	0.0016407017408533126	0.0020164313665801637	27.002	6700;6733;67387;67386;50288;24886;37815;39982;40006;42644;43419;43420;43476;44230;45256;45339;45655;50699;50700;52721;52722;59344;59345;63485;67350;68276;76705	301.0	279.0
APP1422	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;-__unclassified_Betapapillomavirus;s__Colobus_monkey_papillomavirus	0.009869915658023105	0.0003193194762148981	0.0003379484218635502	27.002	6733;67387;67386;50288;24886;37815;37816;39982;40006;43419;43420;43421;43476;44230;44903;45256;45339;45655;50699;50700;52721;52722;59344;59345;63485;67350;68276	301.0	279.0
APP1422	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;s__Betapapillomavirus_1	0.016749504096705812	0.0015348262032789648	0.0017995101012393863	28.002	6700;6733;67387;67386;50288;24886;37815;37816;39982;40006;43419;43420;43421;43476;44230;44903;45256;45339;45655;50699;50700;52721;52722;59344;59345;63485;67350;68276	301.0	279.0
APP1422	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;s__Betapapillomavirus_2	0.014817852718338728	0.0011493071360484332	0.0013516286762968355	28.002	6700;6733;67387;67386;50288;24886;37815;37816;39982;40006;43419;43420;43421;43476;44230;44903;45256;45339;45655;50699;50700;52721;52722;59344;59345;63485;67350;68276	301.0	279.0
APP1422	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;s__Betapapillomavirus_3	0.009869915658023105	0.0003336612721282578	0.00035358118111506544	28.002	6700;6733;67387;67386;50288;24886;37815;37816;39982;40006;43419;43420;43421;43476;44230;44903;45256;45339;45655;50699;50700;52721;52722;59344;59345;63485;67350;68276	301.0	279.0
APP1422	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;s__Betapapillomavirus_4	0.009869915658023105	0.00020002757249956373	0.00020002757249956373	28.002	6700;6733;67387;67386;50288;24886;37815;37816;39982;40006;43419;43420;43421;43476;44230;44903;45256;45339;45655;50699;50700;52721;52722;59344;59345;63485;67350;68276	301.0	279.0
