Run_ID,ID,Species,Sex,Age_cat,Age_tooth,Mass,Forearm,MF_resid,Zoonotic,Virus,virus_family,virus_genus,virus_species,Raw p-value,Orig p-value,Assigned counts,Assigned peptides,Total sample hits,Total filtered sample hits,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_155,Papillomaviridae,unclassified_Papillomaviridae,Human_papillomavirus_type_155,0.002087406,0.02710311,28.002,3268;6549;67416;15406;49751;43659;24366;39060;39061;15401;17995;24292;24969;37638;37639;43428;43474;43569;44937;45182;45200;45253;45591;50738;67092;67294;67770;68217,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;s__Betapapillomavirus_4,Papillomaviridae,Betapapillomavirus,Betapapillomavirus_4,0.003715566,0.044239405,29.002,3268;6549;67416;15406;49751;43659;24366;39060;39061;15401;17995;24292;24834;24969;37638;37639;43428;43474;43569;44937;45182;45200;45253;45591;50738;67092;67294;67770;68217,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;s__Betapapillomavirus_5,Papillomaviridae,Betapapillomavirus,Betapapillomavirus_5,0.00540514,0.060269094,29.002,3268;6549;67416;15406;49751;43659;24366;39060;39061;15401;17995;24292;24834;24969;37638;37639;43428;43474;43569;44937;45182;45200;45253;45591;50738;67092;67294;67770;68217,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_1,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_1,0.003956387,0.046385137,29.002,3268;6549;67416;15406;49751;43659;24366;39060;39061;15401;17995;24292;24969;37638;37639;43428;43474;43569;44937;45182;45200;45253;45591;50738;67092;67294;67770;68217;88102,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_11,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_11,0.003539468,0.038850797,27.002,3268;6549;67416;15406;49751;43659;24366;39060;39061;15401;17995;24292;24969;37638;37639;43428;43474;43569;44937;45182;45200;45253;45591;50738;67092;67770;68217,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_15,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_15,0.002100953,0.028618765,29.002,3268;6549;67416;15406;49751;43659;24366;39060;39061;15401;17995;24292;24834;24969;37638;37639;43428;43474;43569;44937;45182;45200;45253;45591;50738;67092;67294;67770;68217,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_2,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_2,0.003873101,0.043617799,28.002,3268;6549;67416;15406;49751;43659;24366;39060;39061;15401;17995;24292;24834;24969;37638;37639;43428;43474;43569;44937;45182;45200;45253;45591;50738;67092;67770;68217,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_4,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_4,0.003915116,0.043210622,27.002,3268;6549;67416;15406;49751;43659;24366;39060;39061;15401;24292;24969;37638;37639;43428;43474;43569;44937;45182;45200;45253;45591;50738;67092;67294;67770;68217,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_5,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_5,0.003363075,0.03735011,27.002,3268;6549;67416;15406;49751;43659;24366;39060;39061;15401;17995;24292;24969;37638;37639;43428;43474;43569;44937;45182;45200;45253;45591;50738;67092;67770;68217,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_6,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_6,0.002715471,0.033231743,28.002,3268;6549;67416;15406;49751;43659;24366;39060;39061;15401;17995;24292;24834;24969;37638;37639;43428;43474;43569;44937;45182;45200;45253;45591;50738;67092;67770;68217,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_9,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus_9,0.001270186,0.019336829,29.002,3268;6549;67416;15406;49751;43659;24366;39060;39061;15401;17995;24292;24834;24969;37638;37639;43428;43474;43569;44937;45182;45200;45253;45591;50738;67092;67294;67770;68217,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Dengue_virus_group;s__Dengue_virus,Flaviviridae,Flavivirus,Dengue_virus,0.001138298,0.005353818,30.001,16138;31241;32977;32978;24292;27540;40695;40738;50664;52106;77845;78501;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__Japanese_encephalitis_virus,Flaviviridae,Flavivirus,Japanese_encephalitis_virus,0.001574107,0.018511466,25.001,32977;32978;39060;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__Murray_Valley_encephalitis_virus,Flaviviridae,Flavivirus,Murray_Valley_encephalitis_virus,0.001697483,0.018606796,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__St__Louis_encephalitis_virus,Flaviviridae,Flavivirus,St__Louis_encephalitis_virus,0.001970563,0.020989509,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__Usutu_virus,Flaviviridae,Flavivirus,Usutu_virus,0.000482543,0.005866343,26.001,32977;32978;27540;35684;36499;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__West_Nile_virus,Flaviviridae,Flavivirus,West_Nile_virus,0.004923072,0.044582962,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Kokobera_virus_group;s__Kokobera_virus,Flaviviridae,Flavivirus,Kokobera_virus,0.003567555,0.033708602,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Ntaya_virus_group;s__Bagaza_virus,Flaviviridae,Flavivirus,Bagaza_virus,0.001704057,0.018665106,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Ntaya_virus_group;s__Tembusu_virus,Flaviviridae,Flavivirus,Tembusu_virus,0.002288819,0.023674477,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Rio_Bravo_virus_group;s__Rio_Bravo_virus,Flaviviridae,Flavivirus,Rio_Bravo_virus,0.003848552,0.027272732,19.001,32977;32978;40695;40738;50664;86136;89198;89199;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Rio_Bravo_virus_group;s__Saboya_virus,Flaviviridae,Flavivirus,Saboya_virus,0.001029259,0.012373609,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Banzi_virus,Flaviviridae,Flavivirus,Banzi_virus,0.004326306,0.036353605,22.001,32977;32978;40695;40738;50664;86136;86788;86861;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Bouboui_virus,Flaviviridae,Flavivirus,Bouboui_virus,0.000936256,0.009766814,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Uganda_S_virus,Flaviviridae,Flavivirus,Uganda_S_virus,0.001126393,0.011396264,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Yellow_fever_virus,Flaviviridae,Flavivirus,Yellow_fever_virus,0.00180531,0.019557131,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__mosquito_borne_viruses;s__Ilheus_virus,Flaviviridae,Flavivirus,Ilheus_virus,0.001645674,0.018145465,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Kyasanur_forest_disease_virus,Flaviviridae,Flavivirus,Kyasanur_forest_disease_virus,0.000478595,0.005189221,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Langat_virus,Flaviviridae,Flavivirus,Langat_virus,0.000279099,0.003267213,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Louping_ill_virus,Flaviviridae,Flavivirus,Louping_ill_virus,0.000731117,0.007482887,23.001,32977;32978;27540;40695;40738;50664;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Omsk_hemorrhagic_fever_virus,Flaviviridae,Flavivirus,Omsk_hemorrhagic_fever_virus,0.000381459,0.004273917,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Phnom_Penh_bat_virus,Flaviviridae,Flavivirus,Phnom_Penh_bat_virus,0.003679311,0.026279423,19.001,32977;32978;40695;40738;50664;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Powassan_virus,Flaviviridae,Flavivirus,Powassan_virus,0.000489985,0.005660275,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Royal_Farm_virus,Flaviviridae,Flavivirus,Royal_Farm_virus,0.001136748,0.010854107,23.001,32977;32978;27540;40695;40738;50664;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Tick_borne_encephalitis_virus,Flaviviridae,Flavivirus,Tick_borne_encephalitis_virus,0.002183259,0.021568623,23.001,32977;32978;27540;40695;40738;50664;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Chaoyang_virus,Flaviviridae,Flavivirus,Chaoyang_virus,0.002993765,0.027818427,23.001,32977;32978;27540;40695;40738;50664;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Donggang_virus,Flaviviridae,Flavivirus,Donggang_virus,0.002917702,0.027250031,23.001,32977;32978;27540;40695;40738;50664;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Nounane_virus,Flaviviridae,Flavivirus,Nounane_virus,0.002853812,0.026769948,23.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Spanish_goat_encephalitis_virus,Flaviviridae,Flavivirus,Spanish_goat_encephalitis_virus,0.000515921,0.005563942,23.001,32977;32978;27540;40695;40738;50664;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Spondweni_virus,Flaviviridae,Flavivirus,Spondweni_virus,0.003351069,0.030445146,23.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__T_Ho_virus,Flaviviridae,Flavivirus,T_Ho_virus,0.001664941,0.018317395,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Aroa_virus,Flaviviridae,Flavivirus,Aroa_virus,0.002707985,0.027083192,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Gadgets_Gully_virus,Flaviviridae,Flavivirus,Gadgets_Gully_virus,0.001438485,0.014463408,22.001,32977;32978;27540;40695;40738;50664;86788;86861;86913;89198;89199;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Jugra_virus,Flaviviridae,Flavivirus,Jugra_virus,0.000975108,0.011836171,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Kadam_virus,Flaviviridae,Flavivirus,Kadam_virus,0.000293288,0.003409841,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Kedougou_virus,Flaviviridae,Flavivirus,Kedougou_virus,0.002780772,0.026218074,23.001,32977;32978;27540;40695;40738;50664;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Montana_myotis_leukoencephalitis_virus,Flaviviridae,Flavivirus,Montana_myotis_leukoencephalitis_virus,0.002091048,0.017468646,20.001,32977;32978;40695;40738;50664;86788;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Yaounde_virus,Flaviviridae,Flavivirus,Yaounde_virus,0.00160146,0.017749243,24.001,32977;32978;27540;40695;40738;50664;86136;86788;86861;86913;89198;89199;89481;89482;89497;89585;89620;89679;89732;89803;89817;89876;89886;89932,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;-__unclassified_Enterovirus;s__Human_enterovirus,Picornaviridae,Enterovirus,Human_enterovirus,0.004304387,0.044298623,26.004,19782;37267;42704;44937;49786;58496;58516;58517;58848;58849;58926;58927;58935;63921;63922;77481;77501;79252;79253;85628;85814;87027;87028;89046;89391;95201,501,433,
APP1512,Pa53,Pteropus alecto,M,Adult,3,805,180,,YES,d__Viruses;-__Retro_transcribing_viruses;f__Retroviridae;-__Orthoretrovirinae;g__Lentivirus;-__Primate_lentivirus_group;s__Human_immunodeficiency_virus_1,Retroviridae,Lentivirus,Human_immunodeficiency_virus_1,7.98E-06,1.03E-05,23.001,9977;17473;23285;23286;23415;23933;33468;35568;35569;35648;35649;36463;36464;36501;42486;64769;71640;76926;78249;81937;82375;82850;91691,145,136,
